DE_gene,logFC,AveExpr,t,P.Value
MSTRG.1492|RP11-289I10.2,0.259205407,0.277027401,0.916782177,0.381244875
MSTRG.6815|UBL3,-0.112177689,5.09350116,-1.08824475,0.302502394
MSTRG.24248|RP11-309L24.4,0.473307136,1.949098496,0.964251799,0.358089609
MSTRG.422|MYOM3,-0.216151173,8.228517513,-1.066306603,0.311827078
MSTRG.7370|PCK2,0.8020111,0.608980299,0.906485499,0.386405472
MSTRG.15991|PNKD,0.118275343,4.276037842,1.073797315,0.308618771
MSTRG.22776|FIG4,-0.152754589,3.174890465,-1.033397189,0.326224076
MSTRG.1884|FCER1G,0.309477681,1.327317168,0.946036898,0.366851153
MSTRG.20545|FASTKD3,-0.175231663,2.338457064,-1.002595458,0.340147244
ENSG00000151151,0.23322215,1.748585578,0.970090713,0.355313545
ENSG00000181690,-0.440034062,-0.228436927,-0.904260716,0.387526978
MSTRG.9422|FAHD1,0.224385877,4.545982438,1.079826795,0.30605473
ENSG00000151012,-0.630014128,-0.199406602,-0.859888582,0.410374356
MSTRG.26492|SURF4,-0.269354732,5.191935983,-1.086882641,0.303075035
MSTRG.16706|PCIF1,-0.124423239,4.361530922,-1.0767957,0.307341655
ENSG00000170390,0.20394109,0.922194568,0.939991184,0.369793182
MSTRG.24300|CHCHD3|RP11-371A22.1,-0.124505319,8.779650803,-1.058679586,0.315119868
MSTRG.2320|NENF,-0.148105491,4.790237427,-1.083004122,0.304710165
MSTRG.17174|NDUFV3,-0.12719359,6.284949833,-1.081941055,0.305159522
MSTRG.17885|MTMR14,-0.128399761,4.506097063,-1.079633836,0.306136532
MSTRG.16342|PLCB1,-0.179664336,4.360716419,-1.078011335,0.30682503
MSTRG.9122|AC044860.1|RP11-561C5.4,-0.236690925,0.479679664,-0.917231902,0.381020598
MSTRG.2440|RP5-1139B12.2,-0.258774157,1.526243121,-0.966828088,0.35686279
MSTRG.8812|PDCD7,-0.137465974,2.905608628,-1.021689459,0.331465023
MSTRG.14151|FPR3,0.845425914,0.302451318,0.881495746,0.399134713
MSTRG.11161|UBBP4,-0.164183736,4.999462606,-1.084682612,0.304001706
MSTRG.27528|BRCC3,-0.345283798,3.796631401,-1.063802943,0.312905069
ENSG00000177932,0.199640667,2.383861289,1.004026644,0.339490663
ENSG00000198185,-0.280885166,0.529782458,-0.923034235,0.378135413
MSTRG.14703|PIGF,-0.209399829,2.332460491,-0.994811087,0.343734963
MSTRG.10589|GALNS,0.192163825,2.106720686,0.980315926,0.350490024
ENSG00000173200,-0.410793273,1.312659048,-0.946697534,0.366530694
MSTRG.11782|EIF4EP2,-0.188195895,1.357002321,-0.948836242,0.365494645
MSTRG.6142|PHLDA1,0.418885073,1.864907324,0.955148019,0.362449406
MSTRG.7120|MBNL2,0.233498045,5.414711773,1.085475582,0.303667449
MSTRG.20012|NAP1L5,0.232373148,1.146681613,0.934477067,0.3724913
MSTRG.24629|CNOT7,-0.156971836,5.898166938,-1.083022733,0.304702303
MSTRG.2886|EIF3LP2,0.167343688,2.169914407,0.987364867,0.347192958
ENSG00000104313,0.341047382,1.441546136,0.963607303,0.358396996
MSTRG.22808|TUBE1,-0.144281543,3.433535187,-1.043447578,0.321775005
MSTRG.11562|CCR10,0.238521909,0.292410589,0.897460536,0.390969166
ENSG00000104093,0.219066386,2.471927536,0.993127342,0.344514652
MSTRG.13190|ZNF561-AS1,0.228534445,0.579292399,0.906696101,0.386299428
MSTRG.11308|COPRS,0.148465266,4.181567414,1.067673947,0.311239545
MSTRG.534|RP11-442N24__B.1,1.083225265,-0.883126709,0.82126577,0.431002982
MSTRG.21499|KIAA0141,-0.128308119,5.513541512,-1.084044285,0.304270983
MSTRG.469|ZDHHC18,-0.284930314,2.584987031,-1.002401885,0.340236121
MSTRG.13374|SNRPGP15,-0.221761659,0.99693467,-0.926606431,0.376366924
MSTRG.2160|CAMSAP2,-0.125511182,4.117235313,-1.066166983,0.311887119
MSTRG.18001|ANKRD28,-0.230236038,5.299796096,-1.083751795,0.30439443
MSTRG.21824|CTC-241N9.1,-0.329345034,0.461058603,-0.900400772,0.389478213
MSTRG.16125|AC068134.10|DIS3L2,-0.170512062,3.189406255,-1.030412888,0.327554039
MSTRG.14194|LENG1,-0.22498448,1.947915097,-0.971912052,0.354450831
MSTRG.19587|TADA2B,-0.16120054,5.217966374,-1.082911208,0.30474942
MSTRG.13669|TYROBP,0.31157728,1.139903254,0.927506236,0.375922391
ENSG00000182263,0.188414238,1.4500819,0.950719889,0.364583911
MSTRG.5681|CPNE8,0.232244331,1.234335939,0.933308069,0.373065116
MSTRG.3734|SPRN,-0.238515183,0.623819998,-0.911209095,0.384031941
MSTRG.15185|IL1R1,0.381508078,3.395467932,1.041584325,0.322596343
ENSG00000166106,0.283378261,2.20143443,0.985331945,0.348141482
MSTRG.18570|KBTBD8,-0.426784879,1.025827633,-0.917339319,0.380967044
MSTRG.5556|KCNJ8,0.225109239,2.850251681,1.013982943,0.334949102
ENSG00000151229,0.205501953,0.931173,0.918616127,0.380330879
MSTRG.4293|TIMM10,0.146910237,3.718858499,1.049310086,0.319201077
MSTRG.1843|DUSP23,0.1972063,2.354677514,0.985212833,0.348197117
ENSG00000103489,-0.275887323,1.886803108,-0.95957819,0.360323006
MSTRG.8788|OAZ2,0.227009204,6.497806704,1.07356294,0.30871877
MSTRG.23650|FKBP9P1,1.166381556,-1.152231687,0.794935142,0.445459735
ENSG00000233251,0.399682595,1.139900613,0.930800328,0.374298207
MSTRG.21097|CAST,-0.13429865,7.490753058,-1.064694505,0.312520867
MSTRG.21129|PAM,0.138372929,6.604814871,1.074037797,0.308516192
MSTRG.12943|CFD,0.356296641,4.939846486,1.075275758,0.307988544
MSTRG.15605|CIR1,0.170779343,4.143222994,1.066148844,0.31189492
MSTRG.18270|PRSS44|PRSS45|PRSS46|PRSS50,-0.282114983,2.28957936,-0.98026942,0.350511853
ENSG00000166450,0.2818703,0.73893186,0.905115811,0.387095656
MSTRG.20529|CTD-2194D22.3,0.937254564,0.195094694,0.867284678,0.406502701
MSTRG.6738|RP11-172H24.4,-0.293325984,2.977943041,-1.018706613,0.332810323
ENSG00000119535,-0.261000287,1.431814654,-0.933142359,0.373146508
ENSG00000224940,0.379462974,1.091504347,0.914522461,0.382373208
MSTRG.22417|SRF,-0.112937439,5.883882854,-1.078756018,0.306508881
MSTRG.13062|MAP2K2,-0.117638895,6.288694142,-1.075577394,0.307860084
MSTRG.2415|ITPKB,0.180642616,4.385756495,1.070451564,0.310048636
MSTRG.18340|PRKAR2A-AS1,0.238618531,0.683190753,0.900436197,0.389460273
MSTRG.6427|HVCN1,0.204853615,1.193624038,0.931940172,0.373737368
MSTRG.8099|DYNC1H1,-0.120397366,7.607762069,-1.062370059,0.313523298
MSTRG.514|DNAJC8,-0.18594531,4.970209909,-1.078901167,0.306447289
ENSG00000044459,0.26372381,0.992118138,0.927169985,0.376088466
MSTRG.8944|CSK,0.168430967,2.324027415,0.983439658,0.349026102
MSTRG.5278|FBXL14,-0.719342662,-0.727299805,-0.831031111,0.425722284
MSTRG.3394|TLL2,0.428612279,0.037814962,0.850081448,0.415547157
MSTRG.14351|SH3YL1,-0.216903451,2.893844816,-1.012729284,0.335518452
MSTRG.13888|ZNF230,0.230519676,0.579850319,0.891019232,0.394249486
MSTRG.9362|FAM173A,-0.186830972,1.639687373,-0.945352893,0.36718316
MSTRG.15723|CALCRL,0.202339572,3.052507976,1.022289611,0.33119484
MSTRG.11536|GHDC,0.280727394,1.794625026,0.947637997,0.366074846
MSTRG.3617|FAM204A,-0.121455063,4.27273482,-1.065964367,0.311974266
MSTRG.3584|RP11-57H14.4,-0.196647819,2.767536235,-1.006520633,0.338348755
MSTRG.22646|RWDD2A,0.234929066,1.767356231,0.955039594,0.362501562
MSTRG.5817|DIP2B,-0.123432487,3.843052184,-1.05243592,0.317835077
MSTRG.21278|HINT1,-0.166674282,5.932837209,-1.076817815,0.307332251
MSTRG.12966|C19orf24,0.240433488,1.355888999,0.937295528,0.371110434
ENSG00000215835,-0.234594064,0.845444937,-0.902908933,0.388209529
ENSG00000129646,-0.227291545,0.312411609,-0.865462713,0.407454099
MSTRG.5669|DNM1L,-0.288035559,5.647866231,-1.077620291,0.306991145
MSTRG.22378|TFEB,-0.163570282,4.845040662,-1.076828323,0.307327782
MSTRG.12209|FBF1|MRPL38|RP11-552F3.12,-0.114381708,5.627165044,-1.07782692,0.306903361
MSTRG.703|NT5C1A,-0.254355103,3.315846177,-1.031150842,0.327224788
MSTRG.18378|IP6K1,-0.219408365,3.306694934,-1.032383181,0.326675515
MSTRG.26226|HDHD3,-0.200170498,1.796729033,-0.952566975,0.36369245
MSTRG.18259|LZTFL1,-0.230807609,2.241903372,-0.973220656,0.353831931
MSTRG.23802|TMEM120A,-0.291113471,4.19673034,-1.062699424,0.313381109
MSTRG.12331|CEP131,0.233355184,2.149050982,0.960586229,0.359840435
MSTRG.25451|THEM6,-0.176322666,2.992117493,-1.013097938,0.335350953
ENSG00000178568,-0.205044248,2.317778577,-0.98595819,0.347849085
MSTRG.22221|C4A|STK19,0.29514747,2.141357302,0.962128654,0.359102952
MSTRG.7109|ABCC4,0.2933405,2.564506618,0.992102608,0.344989812
MSTRG.20734|PAIP1,-0.141806389,6.214738203,-1.072729547,0.30907455
MSTRG.24840|GOLGA7,-0.190658295,3.6777905,-1.040145115,0.323231843
MSTRG.19053|PBX2P1,0.204860862,0.438652714,0.871779839,0.404161983
MSTRG.17951|RAF1,-0.134394486,7.170320878,-1.062871632,0.313306785
MSTRG.19250|KCNMB3|LRRFIP1P1,0.211954068,0.474972941,0.87599555,0.401975288
MSTRG.20413|HMGB2,0.155889528,4.158473787,1.055777765,0.316379593
MSTRG.21929|SLC35B3,0.178799443,2.24629482,0.972682092,0.354086547
ENSG00000060982,0.326013223,0.794556671,0.882221331,0.398761032
ENSG00000186020,-0.205117225,2.642203879,-0.991425456,0.345304068
MSTRG.14882|AAK1,-0.156428823,4.309014583,-1.061209101,0.314024885
MSTRG.15145|LINC01125,-0.504686284,0.866531224,-0.888999602,0.395281973
ENSG00000274750,-0.442344734,-0.097010949,-0.829633727,0.426475241
MSTRG.16096|AC009950.1|SP110,0.190654916,1.917240209,0.956805253,0.3616529
ENSG00000141622,-0.172538056,1.535612267,-0.934605269,0.37242841
MSTRG.7390|ADCY4|RIPK3|RP11-934B9.3,0.133029474,4.228160079,1.062670617,0.313393543
ENSG00000164221,0.208325903,1.486844663,0.931735299,0.373838127
MSTRG.15115|GPAT2,0.207750201,1.626601796,0.938837169,0.370356688
MSTRG.16411|DTD1|LINC00493,-0.124548701,5.591511799,-1.076488388,0.307472363
MSTRG.27482|ABCD1,0.214464773,3.599371711,1.034841677,0.325581798
MSTRG.21100|ERAP1,-0.149913292,4.709843267,-1.0737554,0.308636653
MSTRG.20877|SERF1B,0.2390678,2.851864407,1.004447335,0.339297843
MSTRG.4628|CTTN,0.16774913,5.564048898,1.076357934,0.307527862
MSTRG.16880|LIME1|RP4-583P15.14|RP4-583P15.15|SLC2A4RG|ZGPAT,-0.131423449,5.623469873,-1.076069348,0.307650661
MSTRG.26253|TPT1P9,-0.24327858,4.856955003,-1.074236914,0.308431277
MSTRG.18554|ADAMTS9,0.254935705,3.659127895,1.033710293,0.326084776
ENSG00000176928,-0.24164344,0.809736186,-0.902176897,0.388579507
MSTRG.6150|ZDHHC17,-0.11769153,4.432267496,-1.066200805,0.311872574
MSTRG.11035|NT5M,-0.135011788,2.900744105,-1.007849256,0.337741593
MSTRG.18204|CCDC13|HHATL|HIGD1A|RP11-70C1.3|RP4-613B23.5,-0.268733182,8.11683615,-1.053117109,0.317537985
MSTRG.20329|DKFZP434I0714|MIR4453,-0.515242618,0.328877258,-0.839487856,0.421184714
MSTRG.5077|MPZL2,0.492965719,0.634462641,0.853967357,0.413492203
MSTRG.2900|RP11-517P14.2,-0.194602259,1.310638875,-0.918441011,0.380418085
MSTRG.21737|SIMC1,-0.191643267,2.941804861,-1.008517849,0.337436363
MSTRG.17172|WDR4,0.233697631,1.087040688,0.894576259,0.392435642
ENSG00000113966,0.292727795,0.421962419,0.862406441,0.409053482
ENSG00000087903,0.464151264,1.159402968,0.894200224,0.392627117
MSTRG.2299|LINC00467,0.314325759,1.08565722,0.906597225,0.386349212
MSTRG.4573|AP003419.11|CLCF1|POLD4,0.239035129,4.175633602,1.058628019,0.315142221
MSTRG.12915|HSBP1L1,0.234301767,2.450464627,0.980382712,0.350458678
MSTRG.20346|PDGFC,0.178413346,2.17214804,0.960652244,0.359808848
MSTRG.13137|TRIP10,-0.154229262,7.578542853,-1.055809917,0.316365614
MSTRG.8427|RAD51-AS1,0.257278673,0.597112005,0.873069724,0.403492043
MSTRG.25181|MTDH,-0.144048705,5.868359947,-1.072109942,0.309339267
MSTRG.16956|HSPA13,0.209654469,2.540300674,0.974585728,0.353187168
MSTRG.14873|PLEK,0.430275072,0.684754099,0.869684509,0.405251898
MSTRG.26473|RAPGEF1,-0.129196875,6.909048418,-1.061691127,0.313816554
MSTRG.14751|CHAC2,-0.228386217,0.974210283,-0.888290624,0.395644869
MSTRG.5312|TEAD4,0.12696508,5.278444292,1.073693003,0.308663274
MSTRG.17764|NUP50-AS1,-0.233373249,1.983915583,-0.950930823,0.364482027
ENSG00000160219,0.197302586,2.074534869,0.957845446,0.361153609
ENSG00000166394,-0.238176843,1.435312843,-0.919719508,0.379781733
MSTRG.22191|APOM,-0.215127792,0.593993569,-0.863919151,0.408261323
MSTRG.1343|KCNC4,-0.543491944,2.122179527,-0.951704975,0.364108281
MSTRG.14720|AC079250.1,-0.140384627,4.235413462,-1.056241944,0.316177829
ENSG00000253636,-0.265642878,0.408231188,-0.855310003,0.412783805
MSTRG.12527|NDUFV2-AS1,0.247680547,0.150582716,0.831256016,0.425601182
MSTRG.4712|PGM2L1,-0.229656613,3.879227019,-1.051988032,0.318030533
MSTRG.9037|RP11-81A1.6,0.321744416,0.189293271,0.841385124,0.420171242
MSTRG.1300|PRMT6,0.197002577,1.138375591,0.901344061,0.389000733
MSTRG.13976|CTB-147N14.6,0.254225535,0.538883931,0.849343957,0.415937946
ENSG00000260641,-0.277624899,0.416844236,-0.856995535,0.411895676
MSTRG.7218|ING1,0.183002132,2.467743546,0.979860802,0.350703691
MSTRG.20782|DHX29,-0.138004193,4.838075426,-1.070347142,0.310093344
MSTRG.2014|VAMP4,-0.163797134,3.400833211,-1.025886467,0.329579026
MSTRG.26666|MT-TD,-0.223867949,4.176121526,-1.061016774,0.314108038
MSTRG.6693|EP400,-0.119559871,4.589413227,-1.065542027,0.312155978
MSTRG.10390|AP1G1,-0.134546066,5.643191487,-1.071658618,0.309532197
MSTRG.16105|BANF1P3,-0.137003028,3.022801295,-1.003454647,0.339752963
MSTRG.18497|ASB14,-0.346951217,5.392553834,-1.071252194,0.309706012
MSTRG.1242|ALG14,-0.210488465,0.721778832,-0.866785903,0.406763
MSTRG.15830|NIF3L1,-0.149666381,3.389520151,-1.026979373,0.329089233
ENSG00000169403,0.299082993,0.222782091,0.817129419,0.433252977
MSTRG.13452|GTPBP3,0.2525412,1.733904424,0.928693466,0.375336436
MSTRG.20726|HMGCS1,-0.228162385,4.549400187,-1.065286389,0.312266005
ENSG00000170448,0.188596615,1.464523945,0.920454708,0.379416143
MSTRG.7356|MYH7,-0.21990109,13.45838464,-1.006454815,0.338378854
MSTRG.22685|MDN1,-0.11659816,5.58803858,-1.070906522,0.309853905
ENSG00000104967,0.208808791,1.956394178,0.944473411,0.367610369
MSTRG.12922|LINC01002|LLNLF-176F2.1,-0.203846348,2.046506126,-0.951076583,0.364411636
MSTRG.6613|HIP1R,0.251378542,2.827801871,0.986445161,0.34762184
MSTRG.25872|RP11-15J10.1,0.534799148,0.901676201,0.899909168,0.389727219
MSTRG.19199|RP11-3P17.5,0.256139745,1.032180847,0.879643548,0.400089714
ENSG00000113356,-0.248771406,0.530189556,-0.841303627,0.420214742
ENSG00000135537,0.237405013,1.595475819,0.922958016,0.378173211
ENSG00000197093,0.338093042,0.675386128,0.858024071,0.411354373
ENSG00000145934,-0.712068166,-0.074195588,-0.771822927,0.458410474
MSTRG.20962|DMGDH,-0.218402295,1.810775938,-0.955274848,0.362388404
MSTRG.3055|PBLD,0.198528033,1.110790007,0.890907266,0.394306676
MSTRG.4056|SAAL1,0.164675999,1.502134933,0.911025171,0.384124166
MSTRG.21777|RP11-1277A3.1,-0.16970123,0.960993293,-0.880478034,0.399659253
MSTRG.3968|RPL23AP65,-0.241540871,-0.078376027,-0.782374328,0.452467921
ENSG00000266338,0.214064813,2.738661879,0.986361556,0.347660846
MSTRG.10262|RNU1-123P|TPPP3,0.345550671,4.205797672,1.042514814,0.322185977
MSTRG.14693|PRKCE,0.264386589,2.341440455,0.962934157,0.358718253
MSTRG.18725|SLC35A5,0.163884398,2.321460471,0.959461329,0.36037898
MSTRG.6414|ATP2A2,-0.227846486,10.58607885,-1.02282144,0.330955554
MSTRG.27033|SPIN2B,-0.282782066,0.805932835,-0.855699283,0.412578572
MSTRG.17573|MB,-0.129735984,13.16101343,-1.005605351,0.338767497
MSTRG.6544|RAB35,0.145050224,3.578477703,1.026903197,0.329123354
MSTRG.22681|ANKRD6,-0.304792186,1.782749132,-0.938746707,0.370400887
MSTRG.14556|FAM179A,-0.214390538,2.451942114,-0.970369146,0.355181561
MSTRG.9519|ZNF213,-0.400589975,2.133397811,-0.940891716,0.369353881
MSTRG.17365|TOP3B,0.198559665,2.301894103,0.957266086,0.361431639
MSTRG.4949|CARD16|CARD17,-0.576975285,-0.309212592,-0.733722815,0.480287345
MSTRG.26784|EIF1AX,-0.157097874,5.76635338,-1.067158224,0.311461046
MSTRG.6699|FBRSL1,-0.117292013,4.785339593,-1.065655775,0.312107029
ENSG00000136982,0.224905648,0.759765772,0.84562472,0.417912564
MSTRG.7165|GGACT|RP11-151A6.4,0.234212813,0.383041744,0.8201258,0.431622291
MSTRG.24751|TUBBP1,-0.206435858,1.177291653,-0.872246664,0.403919435
MSTRG.19979|GPAT3,-0.203801288,4.414425629,-1.051363972,0.318303021
ENSG00000196267,0.222496683,0.525367581,0.843867008,0.418847992
MSTRG.13272|CNN1,0.611158812,2.200139619,0.929066149,0.375152633
MSTRG.10514|RP11-505K9.1,0.232417202,0.143827434,0.792963248,0.446555172
MSTRG.22755|FOXO3,-0.20865215,5.289308355,-1.067327656,0.311388262
MSTRG.27087|RPS26P11,0.188419121,0.301271929,0.814538018,0.434666592
MSTRG.1388|PPM1J|RHOC|RP11-426L16.10,-0.134052972,5.754228853,-1.06619285,0.311875995
MSTRG.15055|CHMP3|RNF103|RNF103-CHMP3,-0.130166332,7.063469877,-1.05317901,0.317510998
MSTRG.6245|SUCLG2P2,-0.190247985,1.780856451,-0.927807152,0.375773812
ENSG00000106665,0.381998464,1.607582192,0.904411734,0.387450777
MSTRG.407|TCEA3,-0.123907242,8.161479423,-1.040806446,0.322939707
MSTRG.7729|ZBTB1,0.300419956,4.212836516,1.054557495,0.316910472
MSTRG.11180|CTB-96E2.3|MIR4723|SARM1|TMEM199,0.166574848,3.561234873,1.023798915,0.330516095
MSTRG.19322|EIF4G1,-0.129711928,8.374628229,-1.038373295,0.324015509
MSTRG.11272|BLMH,0.145866494,4.146087964,1.047660098,0.31992392
MSTRG.5468|LRP6,-0.182898323,4.781299667,-1.064058,0.31279512
MSTRG.5407|C3AR1,0.349907864,0.203387162,0.764891155,0.462341942
MSTRG.17707|ACO2,-0.171039637,9.055104254,-1.031446458,0.327092964
MSTRG.22900|TRMT11,0.178527705,2.659055042,0.970407959,0.355163165
MSTRG.4500|EHBP1L1|MIR4489|SIPA1,0.257573982,7.433009511,1.049533849,0.319103144
MSTRG.6130|ZFC3H1,-0.112426333,4.271765851,-1.052500461,0.317806919
ENSG00000269113,0.2290426,0.374832903,0.827545263,0.42760225
MSTRG.2372|TP53BP2,0.197290345,3.802390392,1.033697966,0.32609026
MSTRG.6449|TMEM116,-0.161664738,2.217018048,-0.942985922,0.368333733
MSTRG.17380|RGL4,-0.249901112,1.076442146,-0.863580258,0.408438698
MSTRG.6371|PRDM4,-0.123390337,3.639672117,-1.027401226,0.328900324
ENSG00000153975,0.225151662,1.100040243,0.868255492,0.405996387
ENSG00000178607,0.15498699,2.537286658,0.966657159,0.35694409
ENSG00000174951,0.280946269,1.138694093,0.869608359,0.405291546
MSTRG.793|RNF220,-0.105707886,5.289231606,-1.065639518,0.312114025
MSTRG.4532|RAB1B,-0.110572194,6.696120039,-1.056003611,0.316281412
MSTRG.22387|BYSL,-0.152635664,2.539316259,-0.959135905,0.360534886
MSTRG.6832|N4BP2L2-IT2,0.181291285,0.9276792,0.848244703,0.416520897
MSTRG.16445|THBD,0.267559736,4.515313562,1.05257384,0.317774908
ENSG00000101350,0.233083227,2.520061556,0.960967608,0.359657983
MSTRG.3539|OBFC1,0.160699892,3.550477312,1.017426413,0.33338896
MSTRG.14092|MIR4750|TBC1D17,-0.155699838,5.528690468,-1.064598539,0.312562204
ENSG00000116106,-0.174249083,2.023606921,-0.94201229,0.368807764
MSTRG.7057|DACH1,0.467559777,1.278518457,0.898834924,0.390271733
MSTRG.9383|TPSB2,1.143293746,1.082006744,0.797150185,0.444231341
ENSG00000175691,-0.217848566,0.697404741,-0.81992499,0.431731447
MSTRG.4001|USP47,-0.199135415,6.668396115,-1.054227337,0.317054224
MSTRG.16613|MROH8,-0.189796187,1.909211407,-0.928300366,0.375530377
MSTRG.17098|CBR3-AS1,-0.244040233,0.835112913,-0.836936256,0.422550332
MSTRG.12306|RP11-334C17.5,-0.249102901,1.029125032,-0.844215084,0.418662638
MSTRG.5085|TMEM25|TTC36,0.139118604,2.724664916,0.973786059,0.353564771
MSTRG.11325|C17orf75,-0.162292657,3.590003736,-1.020471913,0.332013658
MSTRG.5367|GPR162|P3H3,0.506156432,1.677956922,0.889796431,0.394874387
MSTRG.27254|KCTD9P2,-0.240581204,0.30817013,-0.80153494,0.441806307
ENSG00000158813,0.210651347,1.118472253,0.856670047,0.412067077
MSTRG.18133|HSPD1P6,0.219138297,0.50821437,0.815162018,0.434325917
MSTRG.20350|GLRB,0.328742149,1.076389498,0.868393929,0.405924223
MSTRG.5706|PLEKHA8P1,0.276761658,-0.001758922,0.772778006,0.457870492
MSTRG.3203|COMTD1,-0.211312362,2.194619208,-0.934393877,0.372532114
MSTRG.13685|LINC00665,0.2049906,1.628047431,0.905093172,0.387107071
MSTRG.18962|CEP63,-0.110695118,4.567738736,-1.056863207,0.315907938
MSTRG.23138|ZDHHC14,0.243629368,1.384341874,0.881044316,0.399367326
MSTRG.11057|GID4,-0.158503603,4.427038514,-1.055824432,0.316359304
ENSG00000162552,0.33507403,0.446115674,0.824624349,0.429181848
ENSG00000170382,-0.205654748,0.94434293,-0.855085362,0.41290227
MSTRG.13709|ZNF793,-0.241160084,0.781713326,-0.841550234,0.420083124
MSTRG.3969|RP11-16F15.2,-0.194752795,0.652718604,-0.818339007,0.432594201
MSTRG.5616|CCDC91,0.158169497,4.40227858,1.054152701,0.317086728
MSTRG.25461|ZNF696,-0.788632617,-0.602528099,-0.715497862,0.490981894
MSTRG.22798|RP5-1112D6.8,0.265252883,0.532301771,0.812910722,0.435555861
MSTRG.4620|PPFIA1,-0.130270414,4.786246458,-1.059882505,0.314598783
MSTRG.17101|DOPEY2,-0.195146541,4.862874269,-1.060638677,0.314271558
ENSG00000255200,0.263253962,0.847095847,0.849762392,0.41571619
MSTRG.25532|COMMD5,0.146661761,2.573979472,0.957141801,0.361491302
MSTRG.23622|HUS1,-0.173049102,3.64182007,-1.024243236,0.330316479
MSTRG.16248|AC133528.2,-0.164942681,2.678024765,-0.964862797,0.357798376
MSTRG.18397|LSMEM2,-0.251365861,2.574038566,-0.955942675,0.362067317
ENSG00000143333,0.450687474,1.02211041,0.856576581,0.412116306
ENSG00000226121,-0.171839663,2.393418161,-0.952784417,0.36358761
MSTRG.15193|MRPS9,-0.14902463,5.56771188,-1.061808011,0.313766052
MSTRG.17014|LTN1,-0.157051389,4.676717831,-1.057386181,0.315680883
MSTRG.11844|COX11,-0.2501388,4.81585528,-1.059966409,0.314562462
MSTRG.9330|AXIN1,0.195272644,3.11815296,0.991396254,0.345317625
MSTRG.23316|CYTH3,0.138102944,4.363583571,1.049267734,0.319219615
MSTRG.14222|CTD-2587H24.4|DNAAF3|TNNI3,0.368397813,0.632087335,0.833505199,0.42439137
MSTRG.7033|FABP5P2,0.164737501,0.917741152,0.838387805,0.421773094
MSTRG.2344|ZC3H11B,-0.172508219,1.213282354,-0.868078181,0.406088828
MSTRG.15467|MMADHC,-0.150399422,6.449466737,-1.054537073,0.316919363
MSTRG.5562|CMAS,0.115537681,4.464961178,1.053354437,0.317434527
MSTRG.20297|PRMT9,0.182129091,2.335714218,0.940044119,0.369767349
MSTRG.15917|CCNYL1|MIR4775,-0.172822643,3.054985703,-0.992402954,0.344850494
MSTRG.20873|CDK7,0.12994231,3.047106356,0.98927306,0.346304365
MSTRG.12217|EXOC7,-0.102319458,5.6514136,-1.060384619,0.31438147
MSTRG.11974|RP11-264B14.2,0.315227479,2.379481779,0.942171713,0.368730116
ENSG00000235720,-0.200907664,0.169176156,-0.77778988,0.455043669
MSTRG.11966|BCAS3,-0.141345505,3.975824062,-1.034065823,0.325926656
MSTRG.1403|RSBN1,-0.178586059,3.257608822,-1.004637964,0.339210497
MSTRG.8885|THAP10,-0.187189291,0.418181553,-0.779504357,0.454079281
MSTRG.9722|NPIPA7,0.158649024,3.159029037,0.99400498,0.344108083
MSTRG.25836|TRMT10B,0.315892948,1.244125966,0.86224194,0.40913969
MSTRG.13947|MYPOP,-0.14976442,2.855728036,-0.97449184,0.353231487
MSTRG.693|PPIEL|RP11-69E11.4,-0.468378071,1.272374979,-0.865506816,0.407431051
ENSG00000168826,-0.226568209,1.347847799,-0.866806303,0.406752351
MSTRG.6539|RP11-768F21.1,-0.297649825,0.938907019,-0.844491494,0.418515486
MSTRG.11146|USP22,-0.136304787,6.955076248,-1.047708865,0.319902538
MSTRG.1792|MSTO2P,0.305884474,0.737273889,0.81015313,0.437065578
MSTRG.13209|P2RY11|PPAN|PPAN-P2RY11,-0.149930285,3.346734769,-0.998593399,0.341988258
ENSG00000154429,-0.289662933,1.814489149,-0.910740662,0.384266859
MSTRG.7220|ANKRD10,0.161215798,6.18100043,1.055650208,0.316435055
MSTRG.2732|RSU1,0.192906873,4.182078756,1.040898678,0.322898981
MSTRG.4761|WNT11,0.313537361,2.435262406,0.941669818,0.368974608
MSTRG.3363|FRA10AC1,0.121612531,3.574496216,1.014901169,0.334532547
ENSG00000004660,0.225444392,0.947619068,0.813949879,0.434987852
MSTRG.14506|CAD,-0.153636791,3.093962803,-0.993126623,0.344514985
MSTRG.19720|KLHL5,0.213271745,2.925305839,0.983842697,0.348837548
MSTRG.21780|RP11-1277A3.2,-0.28557405,0.220158763,-0.771076054,0.458833029
MSTRG.2131|C1orf27,-0.328505566,2.686991322,-0.963707369,0.358349258
ENSG00000174640,0.27693186,0.885782642,0.803609938,0.440661774
MSTRG.11032|FLCN|PLD6|RP11-45M22.4,-0.14576459,5.060325955,-1.057872269,0.315469953
ENSG00000187952,-0.182527619,0.162051096,-0.755581447,0.467656286
MSTRG.17874|RAD18,0.318892545,0.447453347,0.779328259,0.454178274
MSTRG.8800|MTFMT,-0.145300449,2.844194803,-0.972205707,0.354311879
ENSG00000174943,-0.239844839,1.431510298,-0.872080996,0.4040055
ENSG00000149292,-0.563324435,0.330220983,-0.810840395,0.43668899
MSTRG.17397|AP000351.3|DDT,0.190989284,3.477481978,1.0106453,0.336466492
